# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SPG21	ENSG00000090487	ENST00000558415	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000558765	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000558943	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000559199	protein_coding	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000559677	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000560564	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000560878	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG21	ENSG00000090487	ENST00000561078	nonsense_mediated_decay	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000268704	protein_coding	0	0	1	4	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000341316	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000561702	retained_intron	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000561911	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000561945	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPG7	ENSG00000197912	ENST00000562775	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000563218	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPG7	ENSG00000197912	ENST00000564047	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000564409	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000565891	processed_transcript	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000567138	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPG7	ENSG00000197912	ENST00000569720	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPG7	ENSG00000197912	ENST00000569820	nonsense_mediated_decay	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPHK1	ENSG00000176170	ENST00000323374	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000392496	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPHK1	ENSG00000176170	ENST00000545180	protein_coding	0	0	0	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000587167	retained_intron	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000588682	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000590379	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000590959	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000591651	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000591762	retained_intron	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SPHK1	ENSG00000176170	ENST00000592299	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPINT1	ENSG00000166145	ENST00000344051	protein_coding	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SPINT1	ENSG00000166145	ENST00000431806	protein_coding	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SPINT1	ENSG00000166145	ENST00000562057	protein_coding	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SPINT1	ENSG00000166145	ENST00000563135	retained_intron	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
SPINT1	ENSG00000166145	ENST00000563656	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPINT1	ENSG00000166145	ENST00000564375	protein_coding	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SPINT1	ENSG00000166145	ENST00000566642	retained_intron	0	0	0	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
SPINT1	ENSG00000166145	ENST00000566928	protein_coding	0	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SPINT1	ENSG00000166145	ENST00000568200	retained_intron	0	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
SPINT1	ENSG00000166145	ENST00000568580	protein_coding	0	2	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SPINT1	ENSG00000166145	ENST00000568823	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPINT1	ENSG00000166145	ENST00000569589	protein_coding	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SPIRE1	ENSG00000134278	ENST00000309836	protein_coding	0	1	0	15	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPIRE1	ENSG00000134278	ENST00000383356	protein_coding	0	0	0	17	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPIRE1	ENSG00000134278	ENST00000409402	protein_coding	0	1	0	17	1	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	1	2
SPIRE1	ENSG00000134278	ENST00000410092	protein_coding	0	1	0	17	1	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	1	2
SPIRE1	ENSG00000134278	ENST00000440472	nonsense_mediated_decay	0	1	0	14	1	0	1	1	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SPIRE1	ENSG00000134278	ENST00000449797	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE1	ENSG00000134278	ENST00000453447	protein_coding	0	1	0	15	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPIRE1	ENSG00000134278	ENST00000462226	protein_coding	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPIRE1	ENSG00000134278	ENST00000464481	processed_transcript	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE1	ENSG00000134278	ENST00000487491	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE1	ENSG00000134278	ENST00000497844	protein_coding	0	0	0	13	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPIRE1	ENSG00000134278	ENST00000498803	retained_intron	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SPIRE1	ENSG00000134278	ENST00000588236	retained_intron	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE1	ENSG00000134278	ENST00000592156	nonsense_mediated_decay	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000378247	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000393062	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000561883	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000562029	retained_intron	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPIRE2	ENSG00000204991	ENST00000563972	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000564878	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000565628	retained_intron	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPIRE2	ENSG00000204991	ENST00000566337	nonsense_mediated_decay	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIRE2	ENSG00000204991	ENST00000569108	retained_intron	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPN	ENSG00000197471	ENST00000360121	protein_coding	0	0	0	8	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPN	ENSG00000197471	ENST00000395389	protein_coding	0	0	0	8	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPN	ENSG00000197471	ENST00000436527	protein_coding	0	0	0	8	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPN	ENSG00000197471	ENST00000561857	retained_intron	0	0	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4
SPN	ENSG00000197471	ENST00000563039	nonsense_mediated_decay	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPNS1	ENSG00000169682	ENST00000311008	protein_coding	0	1	0	13	1	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPNS1	ENSG00000169682	ENST00000323081	protein_coding	0	1	0	13	1	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPNS1	ENSG00000169682	ENST00000334536	protein_coding	0	0	0	14	1	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPNS1	ENSG00000169682	ENST00000352260	protein_coding	0	0	0	14	1	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPNS1	ENSG00000169682	ENST00000561868	processed_transcript	0	0	0	13	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPNS1	ENSG00000169682	ENST00000564476	protein_coding	0	0	0	13	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPNS1	ENSG00000169682	ENST00000565975	protein_coding	0	1	0	13	1	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SPNS1	ENSG00000169682	ENST00000566059	protein_coding	0	1	1	12	0	0	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	1	1
SPNS1	ENSG00000169682	ENST00000567771	protein_coding	0	0	0	10	0	0	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS1	ENSG00000169682	ENST00000568388	protein_coding	0	0	0	11	0	0	1	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS1	ENSG00000169682	ENST00000568829	protein_coding	0	0	0	14	1	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPNS1	ENSG00000169682	ENST00000568900	retained_intron	0	0	0	11	0	0	0	5	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
SPNS2	ENSG00000183018	ENST00000329078	protein_coding	0	0	0	24	1	0	0	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS2	ENSG00000183018	ENST00000570641	retained_intron	0	0	0	16	0	0	0	6	2	0	3	0	0	0	0	0	0	0	0	0	0	0	5
SPNS2	ENSG00000183018	ENST00000570979	retained_intron	0	0	0	17	0	0	0	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9
SPNS2	ENSG00000183018	ENST00000571386	protein_coding	0	1	0	16	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	1	2
SPNS2	ENSG00000183018	ENST00000571668	retained_intron	0	0	0	17	0	0	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	4
SPNS2	ENSG00000183018	ENST00000573106	retained_intron	0	0	0	17	0	0	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	4
SPNS2	ENSG00000183018	ENST00000573990	retained_intron	0	0	0	16	0	0	0	6	3	0	3	0	0	0	0	0	0	0	0	0	0	0	4
SPNS2	ENSG00000183018	ENST00000576635	retained_intron	0	0	0	17	0	0	0	5	7	0	3	0	0	0	0	0	0	0	0	0	0	0	2
SPNS3	ENSG00000182557	ENST00000333476	protein_coding	0	0	0	23	1	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS3	ENSG00000182557	ENST00000355530	protein_coding	0	0	0	23	1	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS3	ENSG00000182557	ENST00000572078	retained_intron	0	0	0	11	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS3	ENSG00000182557	ENST00000575185	retained_intron	0	0	0	11	0	0	0	3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SPNS3	ENSG00000182557	ENST00000575194	nonsense_mediated_decay	0	0	0	23	1	0	0	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPNS3	ENSG00000182557	ENST00000575796	processed_transcript	0	0	0	8	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
SPNS3	ENSG00000182557	ENST00000576069	processed_transcript	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000347630	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000393328	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000393331	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000451526	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000502385	processed_transcript	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000503676	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000504102	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000504212	nonsense_mediated_decay	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000504889	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000505581	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000506399	nonsense_mediated_decay	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000507970	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000508805	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000509079	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000509765	retained_intron	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000509869	nonsense_mediated_decay	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPOP	ENSG00000121067	ENST00000510476	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000513080	processed_transcript	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000514121	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPOP	ENSG00000121067	ENST00000515508	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A	ENSG00000138600	ENST00000261854	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A	ENSG00000138600	ENST00000558146	retained_intron	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A	ENSG00000138600	ENST00000558414	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A	ENSG00000138600	ENST00000558934	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPPL2A	ENSG00000138600	ENST00000559293	processed_transcript	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2A	ENSG00000138600	ENST00000559527	retained_intron	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPPL2A	ENSG00000138600	ENST00000560288	retained_intron	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL2C	ENSG00000185294	ENST00000329196	protein_coding	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
SPRED1	ENSG00000166068	ENST00000299084	protein_coding	0	4	0	15	2	0	0	0	14	0	0	0	1	0	0	1	0	0	0	0	0	2	0
SPRED1	ENSG00000166068	ENST00000561205	processed_transcript	0	0	0	9	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SPRED1	ENSG00000166068	ENST00000561317	protein_coding	0	2	0	10	0	0	0	1	10	0	0	0	0	0	0	1	0	0	0	0	0	1	0
SPSB3	ENSG00000162032	ENST00000301717	protein_coding	0	1	0	10	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	6
SPSB3	ENSG00000162032	ENST00000563668	retained_intron	0	0	0	11	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	6
SPSB3	ENSG00000162032	ENST00000563705	retained_intron	0	0	0	14	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8
SPSB3	ENSG00000162032	ENST00000563741	retained_intron	0	0	0	14	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000564070	retained_intron	0	0	0	14	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000564709	retained_intron	0	0	0	14	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000565550	retained_intron	0	0	0	14	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000566339	protein_coding	0	1	0	13	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	7
SPSB3	ENSG00000162032	ENST00000567868	retained_intron	0	0	0	14	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000568416	retained_intron	0	0	0	12	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000569380	retained_intron	0	0	0	14	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	7
SPSB3	ENSG00000162032	ENST00000569769	protein_coding	0	0	0	27	0	0	1	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SPTBN5	ENSG00000137877	ENST00000320955	protein_coding	0	4	8	51	1	0	0	12	38	8	0	0	0	0	0	2	0	0	0	0	0	2	2
SPTBN5	ENSG00000137877	ENST00000563899	retained_intron	0	0	0	25	0	0	0	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	11
SQRDL	ENSG00000137767	ENST00000260324	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQRDL	ENSG00000137767	ENST00000561493	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQRDL	ENSG00000137767	ENST00000561735	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQRDL	ENSG00000137767	ENST00000563296	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQRDL	ENSG00000137767	ENST00000565227	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQRDL	ENSG00000137767	ENST00000566934	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SQRDL	ENSG00000137767	ENST00000568606	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRCAP	ENSG00000080603	ENST00000262518	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SRCAP	ENSG00000080603	ENST00000344771	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SRCAP	ENSG00000080603	ENST00000380361	nonsense_mediated_decay	0	2	0	11	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SRCAP	ENSG00000080603	ENST00000395059	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SRCAP	ENSG00000080603	ENST00000483083	retained_intron	0	0	0	5	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SRCIN1	ENSG00000017373	ENST00000264659	protein_coding	0	0	1	12	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SRCIN1	ENSG00000017373	ENST00000398579	processed_transcript	0	0	0	11	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SRCIN1	ENSG00000017373	ENST00000542707	protein_coding	0	0	1	10	1	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	2
SRCIN1	ENSG00000017373	ENST00000577193	retained_intron	0	0	0	11	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	2
SRCIN1	ENSG00000017373	ENST00000578160	processed_transcript	0	0	0	7	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SRCIN1	ENSG00000017373	ENST00000578925	protein_coding	0	0	1	12	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SRCIN1	ENSG00000017373	ENST00000581656	processed_transcript	0	0	0	7	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
SRCIN1	ENSG00000017373	ENST00000584266	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRCIN1	ENSG00000017373	ENST00000584491	processed_transcript	0	0	0	9	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
SREBF1	ENSG00000072310	ENST00000261646	protein_coding	0	1	1	7	0	0	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0
SREBF1	ENSG00000072310	ENST00000338854	protein_coding	0	3	1	5	0	0	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	2	0
SREBF1	ENSG00000072310	ENST00000355815	protein_coding	0	1	1	7	0	0	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0
SREBF1	ENSG00000072310	ENST00000395751	nonsense_mediated_decay	0	0	0	8	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SREBF1	ENSG00000072310	ENST00000395756	nonsense_mediated_decay	0	0	0	6	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SREBF1	ENSG00000072310	ENST00000395757	protein_coding	0	1	1	6	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3
SREBF1	ENSG00000072310	ENST00000423161	protein_coding	0	0	0	6	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SREBF1	ENSG00000072310	ENST00000435530	protein_coding	0	0	0	7	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SREBF1	ENSG00000072310	ENST00000447641	retained_intron	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SREBF1	ENSG00000072310	ENST00000469356	retained_intron	0	0	0	7	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
SREBF1	ENSG00000072310	ENST00000470247	retained_intron	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SREBF1	ENSG00000072310	ENST00000471445	retained_intron	0	0	0	5	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SREBF1	ENSG00000072310	ENST00000476994	retained_intron	0	0	0	5	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SREBF1	ENSG00000072310	ENST00000478616	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SREBF1	ENSG00000072310	ENST00000485080	nonsense_mediated_decay	0	0	0	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SREBF1	ENSG00000072310	ENST00000486311	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
